play_type,team,time,play_description,period_id,game_id,home_team,home_location,home_nickname,home_score_total,away_team,away_location,away_nickname,away_score_total,goalie_change,penalty,on_ice_situation,score,minute_start,second_start,clock,leader,away_goals,home_goals,sec_from_start,power_play_seconds,time_elapsed,time_remaining,player_name_1,player_jersey_1,home_skaters,away_skaters,penalty_type,penalty_level,penalty_length,start_power_play,end_power_play,shot_result,player_name_2,player_name_3,player_jersey_2,player_jersey_3,shot_type,season
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,3,40891, Boston Pride,"",Boston Pride,4, Connecticut Whale,"",Connecticut Whale,1,,0,Even Strength,1 - 3 BOS,0,0,20:00,BOS,1,3 ,2400,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,1843,1963,,Jaimie Leonoff,,32,,,2016
Goal,Boston Pride,01:53,#21 Hilary Knight from #12 Marissa Gedman and #29 Brittany OttEven Strength1 - 4 BOS,3,40891, Boston Pride,"",Boston Pride,4, Connecticut Whale,"",Connecticut Whale,1,,0,Even Strength,1 - 4 BOS,1,53,18:07,BOS,1,4 ,2513,0,01:53,18:07,Hilary Knight,21,6,6,,,,1843,1963,made,Marissa Gedman,Brittany Ott,12,29,,2016
Penalty,Boston Pride,14:13,#16 Amanda Pelkey Cross-Checking Minor 2 minsPower Play,3,40891, Boston Pride,"",Boston Pride,4, Connecticut Whale,"",Connecticut Whale,1,,1,Even Strength,1 - 4 BOS,14,13,5:47,BOS,1,4 ,3253,120,14:13,5:47,Amanda Pelkey,16,6,6,Cross-Checking,Minor,2 mins,3253,3373,,,,,,,2016
Penalty,Boston Pride,15:37,#14 Brianna Decker Cross-Checking Minor 2 minsPower Play,3,40891, Boston Pride,"",Boston Pride,4, Connecticut Whale,"",Connecticut Whale,1,,1,Even Strength,1 - 4 BOS,15,37,4:23,BOS,1,4 ,3337,120,15:37,4:23,Brianna Decker,14,6,6,Cross-Checking,Minor,2 mins,3337,3457,,,,,,,2016
Goalie,New York RivetersNYR,00:00,Starting Goalie #30 Jenny Scrivens,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Jenny Scrivens,30,5,5,,,,,,,,,,,,2016
Goalie,Buffalo Beauts,00:00,Starting Goalie #1 Kimberly Sass,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Kimberly Sass,1,5,5,,,,,,,,,,,,2016
Goal,Buffalo Beauts,06:48,#36 Kourtney Kunichika from #24 Hailey Browne and #21 Devon SkeatsEven Strength1 - 0 BUF,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,1 - 0 BUF,6,48,13:12,BUF,1,0 ,408,0,06:48,13:12,Kourtney Kunichika,36,6,6,,,,,,made,Hailey Browne,Devon Skeats,24,21,,2016
Goal,New York RivetersNYR,10:31,#9 Ludmila Belyakova from #28 Beth HanrahanEven Strength1 - 1 Tie,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,1 - 1 T,10,31,9:29,T,1,1 ,631,0,10:31,9:29,Ludmila Belyakova,9,6,6,,,,,,made,Beth Hanrahanie,,28,,,2016
Penalty,New York RivetersNYR,10:51,#21 Gabie Figueroa Delay of game Minor 2 minsPower Play,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,1 - 1 T,10,51,9:09,T,1,1 ,651,120,10:51,9:09,Gabie Figueroa  game,21,6,6,Delay,Minor,2 mins,651,771,,,,,,,2016
Penalty,New York RivetersNYR,11:57,#11 Morgan Fritz-Ward Cross-Checking Minor 2 minsPower Play,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,1 - 1 T,11,57,8:03,T,1,1 ,717,120,11:57,8:03,Morgan Fritz-Ward,11,6,6,Cross-Checking,Minor,2 mins,717,837,,,,,,,2016
Goal,Buffalo Beauts,16:25,#9 Megan Bozek from #24 Hailey Browne and #21 Devon SkeatsEven Strength2 - 1 BUF,1,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 1 BUF,16,25,3:35,BUF,2,1 ,985,0,16:25,3:35,Megan Bozek,9,6,6,,,,717,837,made,Hailey Browne,Devon Skeats,24,21,,2016
Goalie,New York RivetersNYR,00:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 1 BUF,0,0,20:00,BUF,2,1 ,1200,0,00:00,20:00,Jenny Scrivens replaced,30,6,6,,,,717,837,,Jenny Scrivens,,30,,,2016
Goalie,Buffalo Beauts,00:00,#1 Kimberly Sass replaced by #1 Kimberly Sass,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 1 BUF,0,0,20:00,BUF,2,1 ,1200,0,00:00,20:00,Kimberly Sass replaced,1,6,6,,,,717,837,,Kimberly Sass,,1,,,2016
Penalty,Buffalo Beauts,01:27,#7 Emily Pfalzer Interference Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 1 BUF,1,27,18:33,BUF,2,1 ,1287,120,01:27,18:33,Emily Pfalzer,7,6,6,Interference,Minor,2 mins,1287,1407,,,,,,,2016
PP Goal,New York RivetersNYR,02:19,#17 Bray Ketchum from #14 Madison Packer and #20 Brooke AmmermanPower Play2 - 2 Tie,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 2 T,2,19,17:41,T,2,2 ,1339,0,02:19,17:41,Bray Ketchum,17,6,6,,,,1287,1407,made,Madison Packer,Brooke Ammermanie,14,20,,2016
Penalty,Buffalo Beauts,03:06,#77 Hayley Williams Interference Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 2 T,3,6,16:54,T,2,2 ,1386,120,03:06,16:54,Hayley Williams,77,6,6,Interference,Minor,2 mins,1386,1506,,,,,,,2016
Penalty,New York RivetersNYR,04:28,#9 Ludmila Belyakova Roughing Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 2 T,4,28,15:32,T,2,2 ,1468,120,04:28,15:32,Ludmila Belyakova,9,6,6,Roughing,Minor,2 mins,1468,1588,,,,,,,2016
Penalty,Buffalo Beauts,04:28,#9 Megan Bozek Roughing Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 2 T,4,28,15:32,T,2,2 ,1468,120,04:28,15:32,Megan Bozek,9,6,6,Roughing,Minor,2 mins,1468,1588,,,,,,,2016
Goal,New York RivetersNYR,09:11,#11 Morgan Fritz-Ward from #24 Celeste BrownEven Strength2 - 3 NYR,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 3 NYR,9,11,10:49,NYR,2,3 ,1751,0,09:11,10:49,Morgan Fritz-Ward,11,6,6,,,,1468,1588,made,Celeste Brown,,24,,,2016
Penalty,Buffalo Beauts,09:49,#77 Hayley Williams Tripping Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 3 NYR,9,49,10:11,NYR,2,3 ,1789,120,09:49,10:11,Hayley Williams,77,6,6,Tripping,Minor,2 mins,1789,1909,,,,,,,2016
Goalie,Buffalo Beauts,10:30,#1 Kimberly Sass replaced by #29 Brianne McLaughlin,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 3 NYR,10,30,9:30,NYR,2,3 ,1830,0,10:30,9:30,Kimberly Sass replaced,1,6,6,,,,1789,1909,,Brianne McLaughlin,,29,,,2016
PP Goal,New York RivetersNYR,10:30,#17 Bray Ketchum from #26 Kiira Dosdall-Arena and #12 Janine WeberPower Play2 - 4 NYR,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 4 NYR,10,30,9:30,NYR,2,4 ,1830,0,10:30,9:30,Bray Ketchum,17,6,6,,,,1789,1909,made,Kiira Dosdall-Arena,Janine Weber,26,12,,2016
Penalty,Buffalo Beauts,10:46,#21 Devon Skeats Slashing Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 4 NYR,10,46,9:14,NYR,2,4 ,1846,120,10:46,9:14,Devon Skeats,21,6,6,Slashing,Minor,2 mins,1846,1966,,,,,,,2016
Penalty,Buffalo Beauts,11:55,#2 Paige Harrington High-Sticking Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 4 NYR,11,55,8:05,NYR,2,4 ,1915,120,11:55,8:05,Paige Harringn,2,6,6,High-Sticking,Minor,2 mins,1915,2035,,,,,,,2016
PP Goal,New York RivetersNYR,12:47,#11 Morgan Fritz-Ward from #20 Brooke Ammerman and #26 Kiira Dosdall-ArenaPower Play2 - 5 NYR,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 5 NYR,12,47,7:13,NYR,2,5 ,1967,0,12:47,7:13,Morgan Fritz-Ward,11,6,6,,,,1915,2035,made,Brooke Ammerman,Kiira Dosdall-Arena,20,26,,2016
Penalty,New York RivetersNYR,14:08,#9 Ludmila Belyakova Interference Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 5 NYR,14,8,5:52,NYR,2,5 ,2048,120,14:08,5:52,Ludmila Belyakova,9,6,6,Interference,Minor,2 mins,2048,2168,,,,,,,2016
Penalty,Buffalo Beauts,19:08,#43 Tatiana Rafter Hooking Minor 2 minsPower Play,2,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 5 NYR,19,8,0:52,NYR,2,5 ,2348,120,19:08,0:52,Tatiana Rafter,43,6,6,Hooking,Minor,2 mins,2348,2468,,,,,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 5 NYR,0,0,20:00,NYR,2,5 ,2400,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,2348,2468,,Brianne McLaughlin,,29,,,2016
Goalie,New York RivetersNYR,00:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,2 - 5 NYR,0,0,20:00,NYR,2,5 ,2400,0,00:00,20:00,Jenny Scrivens replaced,30,6,6,,,,2348,2468,,Jenny Scrivens,,30,,,2016
Penalty,New York RivetersNYR,02:43,#20 Brooke Ammerman Slashing Minor 2 minsPower Play,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,2 - 5 NYR,2,43,17:17,NYR,2,5 ,2563,120,02:43,17:17,Brooke Ammerman,20,6,6,Slashing,Minor,2 mins,2563,2683,,,,,,,2016
Goal,Buffalo Beauts,07:08,#7 Emily Pfalzer from #13 Shelby Bram and #6 Jessica FickelEven Strength3 - 5 NYR,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,3 - 5 NYR,7,8,12:52,NYR,3,5 ,2828,0,07:08,12:52,Emily Pfalzer,7,6,6,,,,2563,2683,made,Shelby Bram,Jessica Fickel,13,6,,2016
Goal,Buffalo Beauts,10:47,#43 Tatiana Rafter from #12 Hannah McGowan and #2 Paige HarringtonEven Strength4 - 5 NYR,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,4 - 5 NYR,10,47,9:13,NYR,4,5 ,3047,0,10:47,9:13,Tatiana Rafter,43,6,6,,,,2563,2683,made,Hannah McGowan,Paige Harringn,12,2,,2016
Penalty,Buffalo Beauts,11:23,#14 Kelly McDonald Roughing Minor 2 minsPower Play,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,4 - 5 NYR,11,23,8:37,NYR,4,5 ,3083,120,11:23,8:37,Kelly McDonald,14,6,6,Roughing,Minor,2 mins,3083,3203,,,,,,,2016
Penalty,Buffalo Beauts,11:41,#9 Megan Bozek Interference Minor 2 minsPower Play,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,4 - 5 NYR,11,41,8:19,NYR,4,5 ,3101,120,11:41,8:19,Megan Bozek,9,6,6,Interference,Minor,2 mins,3101,3221,,,,,,,2016
Penalty,New York RivetersNYR,15:23,#20 Brooke Ammerman Body Checking Minor 2 minsPower Play,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,4 - 5 NYR,15,23,4:37,NYR,4,5 ,3323,120,15:23,4:37,Brooke Ammerman,20,6,6,Body Checking,Minor,2 mins,3323,3443,,,,,,,2016
Penalty,New York RivetersNYR,15:23,#20 Brooke Ammerman Unsportsmanlike Conduct Misconduct 10 mins,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,4 - 5 NYR,15,23,4:37,NYR,4,5 ,3323,0,15:23,4:37,Brooke Ammerman Unsportsmanlike Conduct,20,6,6,Misconduct,,0 mins,3323,3323,,,,,,,2016
Penalty,New York RivetersNYR,15:23,#17 Bray Ketchum Unsportsmanlike Conduct Misconduct 10 mins,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,4 - 5 NYR,15,23,4:37,NYR,4,5 ,3323,0,15:23,4:37,Bray Ketchum Unsportsmanlike Conduct,17,6,6,Misconduct,,0 mins,3323,3323,,,,,,,2016
PP Goal,Buffalo Beauts,15:43,#36 Kourtney Kunichika from #21 Devon Skeats and #24 Hailey BrownePower Play5 - 5 Tie,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,5 - 5 T,15,43,4:17,T,5,5 ,3343,0,15:43,4:17,Kourtney Kunichika,36,6,6,,,,3323,3323,made,Devon Skeats,Hailey Browneie,21,24,,2016
Penalty,New York RivetersNYR,15:43,#20 Brooke Ammerman Unsportsmanlike Conduct Misconduct 10 mins,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,5 - 5 T,15,43,4:17,T,5,5 ,3343,0,15:43,4:17,Brooke Ammerman Unsportsmanlike Conduct,20,6,6,Misconduct,,0 mins,3343,3343,,,,,,,2016
Penalty,New York RivetersNYR,17:29,#24 Celeste Brown Body Checking Minor 2 minsPower Play,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,5 - 5 T,17,29,2:31,T,5,5 ,3449,120,17:29,2:31,Celeste Brown,24,6,6,Body Checking,Minor,2 mins,3449,3569,,,,,,,2016
Penalty,Buffalo Beauts,19:35,#24 Hailey Browne Slashing Minor 2 minsPower Play,3,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,1,Even Strength,5 - 5 T,19,35,0:25,T,5,5 ,3575,120,19:35,0:25,Hailey Browne,24,6,6,Slashing,Minor,2 mins,3575,3695,,,,,,,2016
Goalie,New York RivetersNYR,15:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,4,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,5 - 5 T,15,0,4:00,T,5,5 ,4500,0,15:00,4:00,Jenny Scrivens replaced,30,6,6,,,,3575,3695,,Jenny Scrivens,,30,,,2016
Goalie,Buffalo Beauts,15:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,4,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,Even Strength,5 - 5 T,15,0,4:00,T,5,5 ,4500,0,15:00,4:00,Brianne McLaughlin replaced,29,6,6,,,,3575,3695,,Brianne McLaughlin,,29,,,2016
Goal,New York Riveters,,#20 Brooke Ammerman scores against #29 Brianne McLaughlinShootout 0 - 1 NYR,5,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,,0 - 1 NYR,,,NA:NA,NYR,0,1 ,,0,,NA:NA,Brooke Ammerman,20,,,,,,3575,3695,made,Brianne McLaughlin,,29,,,2016
Miss,Buffalo Beauts,,#43 Tatiana Rafter missed attempt against #30 Jenny Scrivens,5,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,,0 - 1 NYR,,,NA:NA,NYR,0,1 ,,0,,NA:NA,Tatiana Rafter,43,,,,,,3575,3695,,Jenny Scrivens,,30,,,2016
Miss,New York Riveters,,#14 Madison Packer missed attempt against #29 Brianne McLaughlin,5,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,,0 - 1 NYR,,,NA:NA,NYR,0,1 ,,0,,NA:NA,Madison Packer,14,,,,,,3575,3695,,Brianne McLaughlin,,29,,,2016
Goal,Buffalo Beauts,,#13 Shelby Bram scores against #30 Jenny ScrivensShootout 1 - 1 Tie,5,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,,1 - 1 T,,,NA:NA,T,1,1 ,,0,,NA:NA,Shelby Bram,13,,,,,,3575,3695,made,Jenny Scrivens ie,,30,,,2016
Miss,New York Riveters,,#9 Ludmila Belyakova missed attempt against #1 Kimberly Sass,5,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,,1 - 1 T,,,NA:NA,T,1,1 ,,0,,NA:NA,Ludmila Belyakova,9,,,,,,3575,3695,,Kimberly Sass,,1,,,2016
Goal,Buffalo Beauts,,#7 Emily Pfalzer scores against #30 Jenny ScrivensShootout 2 - 1 BUF,5,40887, New York Riveters,"",New York Riveters,5, Buffalo Beauts,"",Buffalo Beauts,6,,0,,2 - 1 BUF,,,NA:NA,BUF,2,1 ,,0,,NA:NA,Emily Pfalzer,7,,,,,,3575,3695,made,Jenny Scrivens,,30,,,2016
Goalie,Buffalo Beauts,00:00,Starting Goalie #29 Brianne McLaughlin,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Brianne McLaughlin,29,5,5,,,,,,,,,,,,2016
Goalie,New York RivetersNYR,00:00,Starting Goalie #33 Nana Fujimoto,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Nana Fujimo,33,5,5,,,,,,,,,,,,2016
Penalty,New York RivetersNYR,04:57,#21 Gabie Figueroa Delay of game Minor 2 minsPower Play,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 0 T,4,57,15:03,T,0,0,297,120,04:57,15:03,Gabie Figueroa  game,21,6,6,Delay,Minor,2 mins,297,417,,,,,,,2016
Penalty,Buffalo Beauts,08:05,#2 Paige Harrington Body Checking Minor 2 minsPower Play,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 0 T,8,5,11:55,T,0,0,485,120,08:05,11:55,Paige Harringn,2,6,6,Body Checking,Minor,2 mins,485,605,,,,,,,2016
Penalty,New York RivetersNYR,16:07,#24 Celeste Brown Tripping Minor 2 minsPower Play,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 0 T,16,7,3:53,T,0,0,967,120,16:07,3:53,Celeste Brown,24,6,6,Tripping,Minor,2 mins,967,1087,,,,,,,2016
Penalty,New York RivetersNYR,16:40,#21 Gabie Figueroa Tripping Minor 2 minsPower Play,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 0 T,16,40,3:20,T,0,0,1000,120,16:40,3:20,Gabie Figueroa,21,6,6,Tripping,Minor,2 mins,1000,1120,,,,,,,2016
PP Goal,Buffalo Beauts,17:45,#3 Kelley Steadman from #10 Meghan Duggan and #7 Emily PfalzerPower Play0 - 1 BUF,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,0 - 1 BUF,17,45,2:15,BUF,0,1 ,1065,0,17:45,2:15,Kelley Steadman,3,6,6,,,,1000,1120,made,Meghan Duggan,Emily Pfalzer,10,7,,2016
Penalty,New York RivetersNYR,19:09,#2 Amber Moore Body Checking Minor 2 minsPower Play,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 1 BUF,19,9,0:51,BUF,0,1 ,1149,120,19:09,0:51,Amber Moore,2,6,6,Body Checking,Minor,2 mins,1149,1269,,,,,,,2016
PP Goal,Buffalo Beauts,19:57,#3 Kelley Steadman from #10 Meghan Duggan and #9 Megan BozekPower Play0 - 2 BUF,1,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,0 - 2 BUF,19,57,0:03,BUF,0,2 ,1197,0,19:57,0:03,Kelley Steadman,3,6,6,,,,1149,1269,made,Meghan Duggan,Megan Bozek,10,9,,2016
Goalie,New York RivetersNYR,00:00,#33 Nana Fujimoto replaced by #33 Nana Fujimoto,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,0 - 2 BUF,0,0,20:00,BUF,0,2 ,1200,0,00:00,20:00,Nana Fujimo replaced,33,6,6,,,,1149,1269,,Nana Fujimo,,33,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,0 - 2 BUF,0,0,20:00,BUF,0,2 ,1200,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,1149,1269,,Brianne McLaughlin,,29,,,2016
Penalty,New York RivetersNYR,01:15,#14 Madison Packer Hooking Minor 2 minsPower Play,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 2 BUF,1,15,18:45,BUF,0,2 ,1275,120,01:15,18:45,Madison Packer,14,6,6,Hooking,Minor,2 mins,1275,1395,,,,,,,2016
Penalty,Buffalo Beauts,02:30,#24 Hailey Browne Body Checking Minor 2 minsPower Play,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 2 BUF,2,30,17:30,BUF,0,2 ,1350,120,02:30,17:30,Hailey Browne,24,6,6,Body Checking,Minor,2 mins,1350,1470,,,,,,,2016
Penalty,Buffalo Beauts,07:04,#20 Erin Zach Holding Minor 2 minsPower Play,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,0 - 2 BUF,7,4,12:56,BUF,0,2 ,1624,120,07:04,12:56,Erin Zach,20,6,6,Holding,Minor,2 mins,1624,1744,,,,,,,2016
Goal,New York RivetersNYR,10:35,#28 Beth Hanrahan from #9 Ludmila Belyakova and #17 Bray KetchumEven Strength1 - 2 BUF,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,1 - 2 BUF,10,35,9:25,BUF,1,2 ,1835,0,10:35,9:25,Beth Hanrahan,28,6,6,,,,1624,1744,made,Ludmila Belyakova,Bray Ketchum,9,17,,2016
Penalty,Buffalo Beauts,13:14,#21 Devon Skeats Body Checking Minor 2 minsPower Play,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,1 - 2 BUF,13,14,6:46,BUF,1,2 ,1994,120,13:14,6:46,Devon Skeats,21,6,6,Body Checking,Minor,2 mins,1994,2114,,,,,,,2016
Penalty,New York RivetersNYR,17:33,#21 Gabie Figueroa Holding Minor 2 minsPower Play,2,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,1 - 2 BUF,17,33,2:27,BUF,1,2 ,2253,120,17:33,2:27,Gabie Figueroa,21,6,6,Holding,Minor,2 mins,2253,2373,,,,,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,3,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,1 - 2 BUF,0,0,20:00,BUF,1,2 ,2400,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,2253,2373,,Brianne McLaughlin,,29,,,2016
Goalie,New York RivetersNYR,00:00,#33 Nana Fujimoto replaced by #33 Nana Fujimoto,3,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,1 - 2 BUF,0,0,20:00,BUF,1,2 ,2400,0,00:00,20:00,Nana Fujimo replaced,33,6,6,,,,2253,2373,,Nana Fujimo,,33,,,2016
Goal,New York RivetersNYR,06:10,#17 Bray Ketchum from #20 Brooke Ammerman and #14 Madison PackerEven Strength2 - 2 Tie,3,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,2 - 2 T,6,10,13:50,T,2,2 ,2770,0,06:10,13:50,Bray Ketchum,17,6,6,,,,2253,2373,made,Brooke Ammerman,Madison Packerie,20,14,,2016
Penalty,Buffalo Beauts,06:28,#14 Kelly McDonald Hooking Minor 2 minsPower Play,3,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,1,Even Strength,2 - 2 T,6,28,13:32,T,2,2 ,2788,120,06:28,13:32,Kelly McDonald,14,6,6,Hooking,Minor,2 mins,2788,2908,,,,,,,2016
Goal,Buffalo Beauts,12:21,#13 Shelby Bram from #9 Megan Bozek and #10 Meghan DugganEven Strength2 - 3 BUF,3,40890, Buffalo Beauts,"",Buffalo Beauts,4, New York Riveters,"",New York Riveters,2,,0,Even Strength,2 - 3 BUF,12,21,7:39,BUF,2,3 ,3141,0,12:21,7:39,Shelby Bram,13,6,6,,,,2788,2908,made,Megan Bozek,Meghan Duggan,9,10,,2016
